euring_code,scientific_name,language_code,common_name
00190,Phoebastria albatrus,de,Kurzschwanzalbatros
00190,Phoebastria albatrus,en,Short-tailed Albatross
00190,Phoebastria albatrus,es,Albatros colicorto
00190,Phoebastria albatrus,et,kuldpea-albatross
00190,Phoebastria albatrus,fi,japaninalbatrossi
00190,Phoebastria albatrus,fr,Albatros à queue courte
00190,Phoebastria albatrus,hr,žutoglavi albatros
00190,Phoebastria albatrus,hu,rövidfarkú albatrosz
00190,Phoebastria albatrus,it,Albatros codacorta
00190,Phoebastria albatrus,lt,baltanugaris albatrosas
00190,Phoebastria albatrus,lv,īsastes albatross
00190,Phoebastria albatrus,nl,Stellers Albatros
00190,Phoebastria albatrus,no,gulhodealbatross
00190,Phoebastria albatrus,pl,albatros krótkosterny
00190,Phoebastria albatrus,pt,albatroz-de-rabo-curto
00190,Phoebastria albatrus,ru,Белоспинный альбатрос
00190,Phoebastria albatrus,sk,albatros bielochrbtý
00190,Phoebastria albatrus,sr,Žutoglavi albatros
00190,Phoebastria albatrus,sv,gulnackad albatross
00190,Phoebastria albatrus,tr,Alaca Albatros
00190,Phoebastria albatrus,uk,альбатрос жовтоголовий
00201,Diomedea exulans,bg,Странстващ албатрос
00201,Diomedea exulans,cs,albatros stěhovavý
00201,Diomedea exulans,da,Vandrealbatros
00201,Diomedea exulans,de,Wanderalbatros
00201,Diomedea exulans,en,Snowy Albatross
00201,Diomedea exulans,es,Albatros viajero
00201,Diomedea exulans,et,rändalbatross
00201,Diomedea exulans,fi,jättiläisalbatrossi
00201,Diomedea exulans,fr,Albatros hurleur
00201,Diomedea exulans,hr,albatros lutalica
00201,Diomedea exulans,hu,vándoralbatrosz
00201,Diomedea exulans,is,Hrímtrosi
00201,Diomedea exulans,it,Albatros urlatore
00201,Diomedea exulans,lt,paprastasis albatrosas
00201,Diomedea exulans,lv,klaidoņalbatross
00201,Diomedea exulans,nl,Grote Albatros
00201,Diomedea exulans,no,vandrealbatross
00201,Diomedea exulans,pl,albatros wędrowny
00201,Diomedea exulans,pt,albatroz-errante
00201,Diomedea exulans,ru,Странствующий альбатрос
00201,Diomedea exulans,sk,albatros sťahovavý
00201,Diomedea exulans,sl,klateški albatros
00201,Diomedea exulans,sr,Albatros lutalica
00201,Diomedea exulans,sv,vandringsalbatross
00201,Diomedea exulans,tr,Gezgin Albatros
00201,Diomedea exulans,uk,альбатрос мандрівний
00211,Macronectes giganteus,cs,buřňák obrovský
00211,Macronectes giganteus,da,Sydlig Kæmpestormfugl
00211,Macronectes giganteus,de,Riesensturmvogel
00211,Macronectes giganteus,en,Southern Giant Petrel
00211,Macronectes giganteus,es,Abanto marino antártico
00211,Macronectes giganteus,et,hiid-tormilind
00211,Macronectes giganteus,fi,isomyrskyliitäjä
00211,Macronectes giganteus,fr,Pétrel géant
00211,Macronectes giganteus,hr,veliki burnjak
00211,Macronectes giganteus,hu,déli óriáshojsza
00211,Macronectes giganteus,is,Risafýlingur
00211,Macronectes giganteus,it,Ossifraga
00211,Macronectes giganteus,lt,pietinis didysis audrašauklis
00211,Macronectes giganteus,nl,Zuidelijke Reuzenstormvogel
00211,Macronectes giganteus,no,sørkjempepetrell
00211,Macronectes giganteus,pl,petrelec olbrzymi
00211,Macronectes giganteus,pt,pardelão-meridional
00211,Macronectes giganteus,ru,Южный гигантский буревестник
00211,Macronectes giganteus,sk,plavec veľký
00211,Macronectes giganteus,sl,južni veleviharnik
00211,Macronectes giganteus,sr,Južna gorostasna zlogodnica
00211,Macronectes giganteus,sv,sydlig jättestormfågel
00211,Macronectes giganteus,tr,Antarktik Dev Fırtınakuşu
00211,Macronectes giganteus,uk,буревісник гігантський
00212,Macronectes halli,cs,buřňák Hallův
00212,Macronectes halli,da,Rødspidset Kæmpestormfugl
00212,Macronectes halli,de,Hallsturmvogel
00212,Macronectes halli,en,Northern Giant Petrel
00212,Macronectes halli,es,Abanto marino subantártico
00212,Macronectes halli,et,rait-tormilind
00212,Macronectes halli,fi,tummamyrskyliitäjä
00212,Macronectes halli,fr,Pétrel de Hall
00212,Macronectes halli,hr,sjeverni veliki burnjak
00212,Macronectes halli,hu,északi óriáshojsza
00212,Macronectes halli,is,Jötunfýlingur
00212,Macronectes halli,it,Ossifraga del nord
00212,Macronectes halli,lt,šiaurinis didysis audrašauklis
00212,Macronectes halli,nl,Noordelijke Reuzenstormvogel
00212,Macronectes halli,no,nordkjempepetrell
00212,Macronectes halli,pl,petrelec wielki
00212,Macronectes halli,pt,pardelão-setentrional
00212,Macronectes halli,ru,Северный гигантский буревестник
00212,Macronectes halli,sk,plavec tmavý
00212,Macronectes halli,sl,severni veleviharnik
00212,Macronectes halli,sr,Severna gorostasna zlogodnica
00212,Macronectes halli,sv,nordlig jättestormfågel
00212,Macronectes halli,tr,Kuzey Dev Fırtınakuşu
00212,Macronectes halli,uk,буревісник велетенський
00220,Fulmarus glacialis,bg,Северен фулмар
00220,Fulmarus glacialis,cs,buřňák lední
00220,Fulmarus glacialis,da,Mallemuk
00220,Fulmarus glacialis,de,Eissturmvogel
00220,Fulmarus glacialis,en,Northern Fulmar
00220,Fulmarus glacialis,es,Fulmar boreal
00220,Fulmarus glacialis,et,jää-tormilind
00220,Fulmarus glacialis,fi,myrskylintu
00220,Fulmarus glacialis,fr,Fulmar boréal
00220,Fulmarus glacialis,hr,burnjak
00220,Fulmarus glacialis,hu,északi sirályhojsza
00220,Fulmarus glacialis,is,Fýll
00220,Fulmarus glacialis,it,Fulmaro
00220,Fulmarus glacialis,lt,šiaurinis fulmaras
00220,Fulmarus glacialis,lv,ķilde
00220,Fulmarus glacialis,nl,Noordse Stormvogel
00220,Fulmarus glacialis,no,havhest
00220,Fulmarus glacialis,pl,fulmar (zwyczajny)
00220,Fulmarus glacialis,pt,fulmar-boreal
00220,Fulmarus glacialis,ru,Глупыш
00220,Fulmarus glacialis,sk,fulmar ľadový
00220,Fulmarus glacialis,sl,ledni viharnik
00220,Fulmarus glacialis,sr,Burnjak
00220,Fulmarus glacialis,sv,stormfågel
00220,Fulmarus glacialis,tr,Kutup Fırtınakuşu
00220,Fulmarus glacialis,uk,буревісник кочівний
00230,Daption capense,cs,buřňák černobílý
00230,Daption capense,da,Kappetrel
00230,Daption capense,de,Kapsturmvogel
00230,Daption capense,en,Pintado Petrel
00230,Daption capense,es,Petrel damero
00230,Daption capense,et,kirju-tormilind
00230,Daption capense,fi,kapinmyrskyliitäjä
00230,Daption capense,fr,Damier du Cap
00230,Daption capense,hr,kapski burnjak
00230,Daption capense,hu,galambhojsza
00230,Daption capense,is,Mardúfa
00230,Daption capense,it,Procellaria del Capo
00230,Daption capense,lt,kapinis audrašauklis
00230,Daption capense,lv,Kāpzemes vētrasputns
00230,Daption capense,nl,Kaapse Stormvogel
00230,Daption capense,no,flekkpetrell
00230,Daption capense,pl,warcabnik
00230,Daption capense,pt,pardela-do-cabo
00230,Daption capense,ru,Капский голубок
00230,Daption capense,sk,fulmarka tenkozobá
00230,Daption capense,sl,kapski viharnik
00230,Daption capense,sr,Kapska burnica
00230,Daption capense,sv,brokpetrell
00230,Daption capense,tr,Alaca Fırtınakuşu
00230,Daption capense,uk,пінтадо
00240,Pterodroma arminjoniana,cs,buřňák trindadský
00240,Pterodroma arminjoniana,da,Trindade Petrel
00240,Pterodroma arminjoniana,de,Trindadesturmvogel
00240,Pterodroma arminjoniana,en,Trindade Petrel
00240,Pterodroma arminjoniana,es,Petrel de la Trindade
00240,Pterodroma arminjoniana,et,kiritiib-tormilind
00240,Pterodroma arminjoniana,fi,mauritiuksenviistäjä
00240,Pterodroma arminjoniana,fr,Pétrel de Trindade
00240,Pterodroma arminjoniana,hr,brazilski zovoj
00240,Pterodroma arminjoniana,hu,trinidadi viharmadár
00240,Pterodroma arminjoniana,is,Kvikudrúði
00240,Pterodroma arminjoniana,it,Petrello di Arminjon
00240,Pterodroma arminjoniana,lt,trinidadinis audrašauklis
00240,Pterodroma arminjoniana,lv,Trinidādas vētrasputns
00240,Pterodroma arminjoniana,nl,Arminjons Stormvogel
00240,Pterodroma arminjoniana,no,trindadepetrell
00240,Pterodroma arminjoniana,pl,petrel oceaniczny
00240,Pterodroma arminjoniana,pt,freira-da-trindade
00240,Pterodroma arminjoniana,ru,Тринидадский тайфунник
00240,Pterodroma arminjoniana,sk,tajfúnnik admirálsky
00240,Pterodroma arminjoniana,sv,trindadepetrell
00240,Pterodroma arminjoniana,tr,Trinidad Fırtınakuşu
00240,Pterodroma arminjoniana,uk,тайфунник тринідадський
00250,Pterodroma neglecta,cs,buřňák proměnlivý
00250,Pterodroma neglecta,da,Kermadec Petrel
00250,Pterodroma neglecta,de,Kermadecsturmvogel
00250,Pterodroma neglecta,en,Kermadec Petrel
00250,Pterodroma neglecta,es,Petrel de las Kermadec
00250,Pterodroma neglecta,et,okeaania tormilind
00250,Pterodroma neglecta,fi,maininkiviistäjä
00250,Pterodroma neglecta,fr,Pétrel des Kermadec
00250,Pterodroma neglecta,hr,polinezijski zovoj
00250,Pterodroma neglecta,hu,kermadec-szigeteki viharmadár
00250,Pterodroma neglecta,is,Bárudrúði
00250,Pterodroma neglecta,it,Petrello delle Kermadec
00250,Pterodroma neglecta,lt,užmirštasis audrašauklis
00250,Pterodroma neglecta,lv,Kermadeku vētrasputns
00250,Pterodroma neglecta,nl,Kermadecstormvogel
00250,Pterodroma neglecta,no,kermadecpetrell
00250,Pterodroma neglecta,pl,petrel południowy
00250,Pterodroma neglecta,pt,freira-das-kermadec
00250,Pterodroma neglecta,ru,Кермадекский тайфунник
00250,Pterodroma neglecta,sk,tajfúnnik kermadecký
00250,Pterodroma neglecta,sl,kermadeški švigavec
00250,Pterodroma neglecta,sv,kermadecpetrell
00250,Pterodroma neglecta,tr,Kermadek Fırtınakuşu
00250,Pterodroma neglecta,uk,тайфунник кермадецький
00261,Pterodroma mollis,cs,buřňák hebký
00261,Pterodroma mollis,da,Fløjlspetrel
00261,Pterodroma mollis,de,Weichfeder-Sturmvogel
00261,Pterodroma mollis,en,Soft-plumaged Petrel
00261,Pterodroma mollis,es,Petrel suave
00261,Pterodroma mollis,et,samet-tormilind
00261,Pterodroma mollis,fi,vyöviistäjä
00261,Pterodroma mollis,fr,Pétrel soyeux
00261,Pterodroma mollis,hr,sivi zovoj
00261,Pterodroma mollis,hu,selymes viharmadár
00261,Pterodroma mollis,is,Unnardrúði
00261,Pterodroma mollis,it,Petrello soffice
00261,Pterodroma mollis,lt,atlantinis audrašauklis
00261,Pterodroma mollis,lv,zīda vētrasputns
00261,Pterodroma mollis,nl,Donsstormvogel
00261,Pterodroma mollis,no,silkepetrell
00261,Pterodroma mollis,pl,petrel miękkopióry
00261,Pterodroma mollis,pt,freira-suave
00261,Pterodroma mollis,ru,Мягкопёрый тайфунник
00261,Pterodroma mollis,sk,tajfúnnik hodvábny
00261,Pterodroma mollis,sl,puhasti švigavec
00261,Pterodroma mollis,sv,sammetspetrell
00261,Pterodroma mollis,tr,Pufla Fırtınakuşu
00261,Pterodroma mollis,uk,тайфунник м’якоперий
00263,Pterodroma madeira,bg,Мадейрански буревестник
00263,Pterodroma madeira,cs,buřňák madeirský
00263,Pterodroma madeira,da,Madeirapetrel
00263,Pterodroma madeira,de,Madeirasturmvogel
00263,Pterodroma madeira,en,Zino's Petrel
00263,Pterodroma madeira,es,Petrel freira
00263,Pterodroma madeira,et,madeira tormilind
00263,Pterodroma madeira,fi,madeiranviistäjä
00263,Pterodroma madeira,fr,Pétrel de Madère
00263,Pterodroma madeira,hr,madeirski zovoj
00263,Pterodroma madeira,hu,madeirai viharmadár
00263,Pterodroma madeira,is,Brekadrúði
00263,Pterodroma madeira,it,Petrello di Madera
00263,Pterodroma madeira,lt,madeirinis audrašauklis
00263,Pterodroma madeira,lv,Madeiras vētrasputns
00263,Pterodroma madeira,nl,Freira
00263,Pterodroma madeira,no,madeirapetrell
00263,Pterodroma madeira,pl,petrel maderski
00263,Pterodroma madeira,pt,freira-da-madeira
00263,Pterodroma madeira,ru,Мадейрский тайфунник
00263,Pterodroma madeira,sk,tajfúnnik madeirský
00263,Pterodroma madeira,sl,madeirski švigavec
00263,Pterodroma madeira,sr,Maderska burnica
00263,Pterodroma madeira,sv,madeirapetrell
00263,Pterodroma madeira,tr,Freyr Fırtınakuşu
00263,Pterodroma madeira,uk,тайфунник мадерійський
00264,Pterodroma feae,bg,Кабоверденски буревестник
00264,Pterodroma feae,cs,buřňák kapverdský
00264,Pterodroma feae,da,Kap Verde-petrel
00264,Pterodroma feae,de,Kapverden-Sturmvogel
00264,Pterodroma feae,en,Fea's Petrel
00264,Pterodroma feae,es,Petrel gongón
00264,Pterodroma feae,et,gongon-tormilind
00264,Pterodroma feae,fi,kapverdenviistäjä
00264,Pterodroma feae,fr,Pétrel gongon
00264,Pterodroma feae,hr,zelenortski zovoj
00264,Pterodroma feae,hu,zöld-foki viharmadár
00264,Pterodroma feae,is,Boðadrúði
00264,Pterodroma feae,it,Petrello di Fea
00264,Pterodroma feae,lt,Žaliojo kyšulio audrašauklis
00264,Pterodroma feae,lv,Kaboverdes vētrasputns
00264,Pterodroma feae,nl,Gon-gon
00264,Pterodroma feae,no,kappverdepetrell
00264,Pterodroma feae,pl,petrel wyspowy
00264,Pterodroma feae,pt,freira-de-cabo-verde
00264,Pterodroma feae,ru,Кабовердский тайфунник
00264,Pterodroma feae,sk,tajfúnnik kapverdský
00264,Pterodroma feae,sl,zelenortski švigavec
00264,Pterodroma feae,sv,kapverdepetrell
00264,Pterodroma feae,tr,Gongo Fırtınakuşu
00264,Pterodroma feae,uk,тайфунник азорський
00270,Pterodroma inexpectata,cs,buřňák pruhokřídlý
00270,Pterodroma inexpectata,da,Marmorpetrel
00270,Pterodroma inexpectata,de,Regensturmvogel
00270,Pterodroma inexpectata,en,Mottled Petrel
00270,Pterodroma inexpectata,es,Petrel moteado
00270,Pterodroma inexpectata,et,hallkõht-tormilind
00270,Pterodroma inexpectata,fi,kiertoviistäjä
00270,Pterodroma inexpectata,fr,Pétrel maculé
00270,Pterodroma inexpectata,hr,sivotrbi zovoj
00270,Pterodroma inexpectata,it,Petrello maculato
00270,Pterodroma inexpectata,lt,margasis audrašauklis
00270,Pterodroma inexpectata,lv,raibais vētrasputns
00270,Pterodroma inexpectata,nl,Regenstormvogel
00270,Pterodroma inexpectata,no,gråbukpetrell
00270,Pterodroma inexpectata,pl,petrel szarobrzuchy
00270,Pterodroma inexpectata,pt,freira-malhada
00270,Pterodroma inexpectata,ru,Пёстрый тайфунник
00270,Pterodroma inexpectata,sk,tajfúnnik sivobruchý
00270,Pterodroma inexpectata,sv,gråbukig petrell
00270,Pterodroma inexpectata,tr,Gri Karınlı Fırtınakuşu
00270,Pterodroma inexpectata,uk,тайфунник Піла
00280,Pterodroma solandri,cs,buřňák hnědohlavý
00280,Pterodroma solandri,da,Providence Petrel
00280,Pterodroma solandri,de,Solandersturmvogel
00280,Pterodroma solandri,en,Providence Petrel
00280,Pterodroma solandri,es,Petrel de Solander
00280,Pterodroma solandri,et,kilt-tormilind
00280,Pterodroma solandri,fi,kihuviistäjä
00280,Pterodroma solandri,fr,Pétrel de Solander
00280,Pterodroma solandri,hr,solanderov zovoj
00280,Pterodroma solandri,hu,Solander-viharmadár
00280,Pterodroma solandri,it,Petrello di Solander
00280,Pterodroma solandri,lt,Solanderio audrašauklis
00280,Pterodroma solandri,lv,likteņa vētrasputns
00280,Pterodroma solandri,nl,Solanders Stormvogel
00280,Pterodroma solandri,no,lordhowepetrell
00280,Pterodroma solandri,pl,petrel brunatny
00280,Pterodroma solandri,pt,freira-de-solander
00280,Pterodroma solandri,ru,Соландров тайфунник
00280,Pterodroma solandri,sk,tajfúnnik hnedohlavý
00280,Pterodroma solandri,sv,lordhowepetrell
00280,Pterodroma solandri,tr,Solander Fırtınakuşu
00280,Pterodroma solandri,uk,тайфунник Соландра
00290,Pterodroma hasitata,cs,buřňák černotemenný
00290,Pterodroma hasitata,da,Cariberpetrel
00290,Pterodroma hasitata,de,Teufelssturmvogel
00290,Pterodroma hasitata,en,Black-capped Petrel
00290,Pterodroma hasitata,es,Petrel antillano
00290,Pterodroma hasitata,et,tont-tormilind
00290,Pterodroma hasitata,fi,karibianviistäjä
00290,Pterodroma hasitata,fr,Pétrel diablotin
00290,Pterodroma hasitata,hr,karipski zovoj
00290,Pterodroma hasitata,hu,karibi viharmadár
00290,Pterodroma hasitata,is,Blesudrúði
00290,Pterodroma hasitata,it,Petrello dal cappuccio
00290,Pterodroma hasitata,lt,karibinis audrašauklis
00290,Pterodroma hasitata,lv,sātana vētrasputns
00290,Pterodroma hasitata,nl,Zwartkapstormvogel
00290,Pterodroma hasitata,no,vestindiapetrell
00290,Pterodroma hasitata,pl,petrel antylski
00290,Pterodroma hasitata,pt,freira-das-antilhas
00290,Pterodroma hasitata,ru,Черношапочный тайфунник
00290,Pterodroma hasitata,sk,tajfúnnik čiapočkatý
00290,Pterodroma hasitata,sl,karibski švigavec
00290,Pterodroma hasitata,sr,Crnokapa burnica
00290,Pterodroma hasitata,sv,karibpetrell
00290,Pterodroma hasitata,tr,Kara Başlıklı Fırtınakuşu
00290,Pterodroma hasitata,uk,тайфунник кубинський
00300,Pterodroma hypoleuca,cs,buřňák boninský
00300,Pterodroma hypoleuca,da,Boninpetrel
00300,Pterodroma hypoleuca,de,Boninsturmvogel
00300,Pterodroma hypoleuca,en,Bonin Petrel
00300,Pterodroma hypoleuca,es,Petrel de las Bonin
00300,Pterodroma hypoleuca,et,mustlaik-tormilind
00300,Pterodroma hypoleuca,fi,kurosivonviistäjä
00300,Pterodroma hypoleuca,fr,Pétrel des Bonin
00300,Pterodroma hypoleuca,hr,boninski zovoj
00300,Pterodroma hypoleuca,hu,bonin-szigeteki viharmadár
00300,Pterodroma hypoleuca,it,Petrello delle Bonin
00300,Pterodroma hypoleuca,lt,boninis audrašauklis
00300,Pterodroma hypoleuca,lv,Boninas vētrasputns
00300,Pterodroma hypoleuca,nl,Boninstormvogel
00300,Pterodroma hypoleuca,no,boninpetrell
00300,Pterodroma hypoleuca,pl,petrel boniński
00300,Pterodroma hypoleuca,pt,freira-das-bonin
00300,Pterodroma hypoleuca,ru,Бонинский тайфунник
00300,Pterodroma hypoleuca,sk,tajfúnnik pásochvostý
00300,Pterodroma hypoleuca,sr,Boninska burnica
00300,Pterodroma hypoleuca,sv,boninpetrell
00300,Pterodroma hypoleuca,tr,Bonin Fırtınakuşu
00300,Pterodroma hypoleuca,uk,тайфунник бонінський
00310,Pterodroma cookii,cs,buřňák Cookův
00310,Pterodroma cookii,da,Grå Petrel
00310,Pterodroma cookii,de,Cooksturmvogel
00310,Pterodroma cookii,en,Cook's Petrel
00310,Pterodroma cookii,es,Petrel de Cook
00310,Pterodroma cookii,et,hele-tormilind
00310,Pterodroma cookii,fi,pikkuviistäjä
00310,Pterodroma cookii,fr,Pétrel de Cook
00310,Pterodroma cookii,hr,cookov zovoj
00310,Pterodroma cookii,hu,maori hojsza
00310,Pterodroma cookii,it,Petrello di Cook
00310,Pterodroma cookii,lt,Kuko audrašauklis
00310,Pterodroma cookii,lv,Kuka vētrasputns
00310,Pterodroma cookii,nl,Cooks Stormvogel
00310,Pterodroma cookii,no,flaggermuspetrell
00310,Pterodroma cookii,pl,petrel nowozelandzki
00310,Pterodroma cookii,pt,freira-de-cook
00310,Pterodroma cookii,ru,Новозеландский тайфунник
00310,Pterodroma cookii,sk,tajfúnnik malý
00310,Pterodroma cookii,sv,maoripetrell
00310,Pterodroma cookii,tr,Cook Fırtınakuşu
00310,Pterodroma cookii,uk,тайфунник Кука
00320,Pterodroma longirostris,cs,buřňák kapradinový
00320,Pterodroma longirostris,da,Grårygget Petrel
00320,Pterodroma longirostris,de,Stejnegersturmvogel
